0.47188,0.52218,1.1124,0.3404,0.29924,0.2462,0.35886,0.54037,0.38766,0.42571,0.27112,0.5069,0.3433,0.20243,0.31411,0.075368,0.01626,0.18851,0.62038,0.23443,0.12095,0.016378,0.39296,1.4515,0.23319,0.29381,0.45743,4.3984,0.24911,0.2316,0.29337,0.61555,0.21079,0.26124,0.36075,0.38716,0.020339,0.33391,0.48375,0.04885,0.35455,0.1085,0.015591,0.18652,1.2072
0.758,1.5404,2.4886,0.48988,0.51131,0.95426,1.6458,2.8627,0.30825,0.72971,0.85752,2.8384,0.40188,0.92318,3.3541,0.099262,0.017295,0.74261,2.6634,0.17928,0.075613,0.018043,1.7717,3.6237,0.40807,0.52401,1.7589,5.7753,0.57373,0.72953,1.0008,2.1477,0.4884,0.94249,2.6592,0.18209,0.0081312,2.6219,4.0021,0.0191,2.3415,0.18498,0.020401,0.32145,3.1261
0.54908,0.74299,1.5686,0.32861,0.40856,0.26664,1.6039,2.6099,0.28844,0.254,0.30339,2.7069,0.23951,0.31728,1.7233,0.13725,0.022407,0.21191,0.85258,0.23721,0.067237,0.016231,0.4992,2.7325,0.41495,0.33346,1.9403,7.443,0.49515,0.35062,0.27658,1.9989,0.28304,0.21331,2.5449,0.3734,0.017473,1.0306,2.8756,0.060574,0.69258,0.11777,0.035544,0.11839,1.1115
3.1725,1.404,0.35384,0.14621,0.15274,0.69304,1.3737,1.5569,0.10497,0.35983,0.6306,1.8819,0.076419,0.54337,2.0947,0.27015,0.015317,1.4491,2.3883,0.19971,0.12504,0.016871,2.7138,4.4029,0.20383,0.21207,1.7096,5.1632,0.13461,0.53667,0.81441,1.5375,0.14602,0.70139,1.9621,0.69927,0.028967,1.525,2.1754,0.041199,2.4838,0.28135,0.028359,1.0249,3.5753
1.971,0.81147,0.86861,0.56633,0.34438,0.61024,3.7801,5.6147,0.4006,0.38162,0.86458,5.8876,0.49805,0.53729,6.6121,0.1087,0.023506,2.1659,3.731,0.20366,0.088854,0.016811,2.6328,3.8513,0.43887,0.47979,4.6895,5.6367,0.64979,0.53368,0.69519,4.5836,0.37843,0.51176,5.9352,1.7001,0.017003,4.1943,6.2713,0.02836,4.5685,0.093243,0.02284,1.2605,3.2816
1.9212,0.8588,0.59529,0.14593,0.15623,0.32578,1.2746,1.9369,0.14288,0.10742,0.22409,1.6792,0.11289,0.17503,0.93251,0.074168,0.01478,0.27724,0.27058,0.19538,0.085614,0.018274,0.22067,2.3985,0.20713,0.18008,1.738,5.3789,0.18659,0.18447,0.20939,1.7832,0.16898,0.22413,1.3913,0.41038,0.012532,0.4927,1.2095,0.011572,0.60235,0.11797,0.034428,0.12309,0.59742
4.8935,2.5321,1.1603,0.47271,0.37894,0.6183,1.4888,1.8912,0.38589,0.48883,0.84662,1.8247,0.28264,0.61613,1.2903,0.33495,0.0089993,0.2626,0.20055,0.6657,0.18473,0.040141,0.21122,2.4639,0.45127,0.54414,1.3451,3.2964,0.51891,0.70468,0.79845,1.6678,0.39001,0.61104,1.8037,1.2031,0.0034949,1.3053,1.4312,0.064105,0.49586,0.44548,0.036609,0.087932,0.20526
2.2302,1.7062,3.7321,1.6956,0.95276,0.38266,3.9441,6.4539,1.6612,0.48324,0.52975,5.3373,1.0196,0.59499,3.5856,0.072074,0.039463,0.52828,3.508,0.24668,0.09691,0.019398,2.9716,9.3463,1.2245,1.0923,4.584,20.737,1.2376,0.54283,0.46096,4.898,0.94167,0.51493,5.3282,3.6081,0.014408,2.1781,4.6928,0.017174,2.7387,0.07969,0.011599,0.41903,5.5171
2.2583,1.5998,1.7936,0.68586,0.6554,0.70924,1.7682,3.335,0.80548,0.60311,0.49228,3.1598,0.94799,0.45057,2.7195,0.096159,0.010385,0.65064,1.921,0.21485,0.060666,0.010315,1.0321,3.0214,0.83276,0.79187,2.7723,10.709,0.74447,0.64324,0.66342,2.522,0.7607,0.49203,3.4125,1.1114,0.019623,1.5364,3.1891,0.056148,2.0712,0.088618,0.042216,0.23886,2.0525
2.3539,1.4851,1.6167,0.64615,0.50056,0.48971,1.8577,3.371,0.69532,0.44151,0.43973,3.1582,0.59955,0.42041,8.2996,0.52576,0.0094327,2.2865,2.2863,0.54106,0.20521,0.035014,1.3759,1.675,0.81363,0.60778,2.6367,2.7773,0.78921,0.4521,0.61649,2.3035,0.64435,0.36369,3.0595,2.6489,0.021164,5.7794,4.502,0.020947,5.2744,0.34209,0.062586,0.71708,1.1923
0.79446,1.0156,2.9911,1.1948,1.0928,0.60275,1.505,3.174,0.85458,0.5019,0.18106,3.065,0.67528,0.48445,3.4701,0.026275,0.021328,0.51771,1.531,0.10904,0.062895,0.011575,1.226,1.8153,0.86295,0.94152,2.3241,17.23,0.81832,0.66655,0.53383,2.3444,0.75479,0.45523,2.9893,0.98211,0.010206,2.1361,2.4168,0.046613,2.257,0.12404,0.037096,0.55597,1.8173
0.26563,0.2712,0.25097,0.19324,0.098253,0.15298,0.20706,0.28299,0.18951,0.21299,0.13257,0.1743,0.2091,0.14602,0.22051,0.20018,0.024118,0.26659,0.5137,0.29632,0.064396,0.013289,0.48367,1.4166,0.25353,0.18309,0.24905,0.86309,0.18944,0.15566,0.19078,0.22543,0.22024,0.12102,0.29472,0.98049,0.023258,0.24874,0.45215,0.023356,0.40115,0.20226,0.062826,0.40469,0.9411
0.59974,0.67018,0.76246,0.048642,0.10412,0.37094,0.44119,0.68748,0.065796,0.25732,0.17128,0.83717,0.055858,0.14637,1.307,0.0463,0.015206,0.33249,1.2473,0.097184,0.037638,0.014555,0.86697,2.6626,0.059154,0.079947,0.51861,2.9952,0.15974,0.21639,0.32318,0.5005,0.19236,0.19348,0.58498,0.41066,0.012532,0.47009,1.0186,0.020046,0.94137,0.055406,0.021088,0.4135,2.0613
1.9724,0.58171,0.89754,0.3131,0.31136,0.53466,1.5028,2.6123,0.39591,0.29039,0.49021,2.0018,0.31292,0.34367,3.8123,0.24076,0.020378,1.6301,3.0008,0.31009,0.18095,0.016958,2.5743,2.9521,0.29445,0.22455,1.6811,4.0652,0.24265,0.45763,0.61991,1.9436,0.33004,0.42917,2.1896,2.5183,0.014668,1.7333,3.5212,0.053084,3.6736,0.27115,0.018578,0.92189,2.8748
1.6436,0.74218,0.61143,0.22867,0.1289,0.25437,2.8685,3.523,0.2887,0.36228,0.48877,3.3677,0.28758,0.3478,5.6949,0.47526,0.021216,1.1926,2.2974,1.1931,0.30621,0.0083858,0.45925,4.9602,0.25331,0.22304,2.8191,6.5647,0.28313,0.19519,0.39781,3.2256,0.14947,0.33283,3.3823,1.0198,0.0094101,2.9602,4.0398,0.051574,4.2465,0.75146,0.054368,0.43015,1.2728
1.8192,0.43518,2.5492,0.8945,0.86608,0.4821,2.1165,3.2845,0.9919,0.26648,0.389,2.7704,0.81772,0.41481,2.5734,0.30145,0.011219,0.46065,2.3333,0.22625,0.12269,0.014675,1.921,5.9717,1.0131,1.0001,2.6116,14.041,0.91661,0.46734,0.57278,2.7514,0.55619,0.29376,2.8259,1.984,0.021228,0.47837,2.943,0.047217,1.3446,0.30741,0.023729,0.41069,3.2086
2.3816,3.6163,2.739,0.36295,0.45931,0.6757,1.138,1.8503,0.36243,0.52628,0.55014,1.4954,0.37097,0.52413,1.2839,0.23378,0.03901,0.478,1.5395,0.37047,0.11745,0.023219,1.2351,4.8456,0.41122,0.3327,1.3126,6.686,0.42112,0.54892,0.54282,1.4449,0.49373,0.68281,1.4939,0.84706,0.034046,0.78844,1.7015,0.026108,1.4296,0.22555,0.026274,0.36747,2.2403
1.0906,2.6717,2.3025,0.41721,0.2194,0.15583,1.1849,1.6088,0.41419,0.15208,0.25113,1.7288,0.29121,0.17792,1.9547,0.27811,0.016849,1.0116,2.1951,0.33174,0.14167,0.076532,1.5616,3.1032,0.30046,0.394,1.4313,4.2748,0.33099,0.18179,0.20345,1.4352,0.41891,0.1782,1.4626,1.98,0.0099512,1.3743,2.2611,0.01012,1.7989,0.22423,0.021345,0.81695,2.9328
4.4206,2.5337,2.0155,0.45813,0.61443,0.59875,1.8267,3.0695,0.8209,0.55198,0.76862,2.6724,0.89107,0.58621,2.5245,0.22298,0.0093623,0.53034,1.5708,0.39393,0.15071,0.031731,1.3452,1.8876,0.57765,0.44513,2.1471,5.9119,0.59889,0.6473,0.49489,2.3494,0.72224,0.73147,2.2722,4.3189,0.019215,1.433,3.6273,0.0074433,2.0334,0.1336,0.043587,0.68041,2.2741
1.345,1.1295,1.4952,1.0548,0.70464,0.40359,0.61909,1.0052,0.94568,0.3537,0.13942,0.83892,0.71792,0.267,0.61755,0.10307,0.0070896,0.3085,0.67793,0.063752,0.052898,0.0085967,0.79487,1.6619,1.1779,0.89888,0.6943,5.1574,0.77487,0.42437,0.37556,0.70909,0.74843,0.33209,0.84695,1.2148,0.018622,0.3891,0.33929,0.038773,0.52641,0.028003,0.020018,0.5166,1.2386
2.248,1.2743,1.0025,0.14666,0.33705,0.72417,0.8845,1.2113,0.10836,0.62611,0.58187,1.2829,0.22943,0.72283,1.2897,0.97488,0.016795,1.8571,0.37894,1.2719,0.44153,0.049419,0.3977,2.2178,0.22562,0.24838,0.97669,7.0704,0.26756,0.64846,0.85766,1.076,0.32413,0.88232,1.1331,5.4862,0.021994,1.8107,1.1738,0.1426,0.9758,0.8455,0.042837,1.1252,0.78221
1.2482,1.0056,0.83404,0.26774,0.17969,0.42405,0.95137,1.3861,0.24359,0.33186,0.35051,1.175,0.15208,0.30952,1.5144,0.25796,0.012134,0.61682,0.62594,0.40634,0.15828,0.024831,0.65983,0.9655,0.18303,0.11648,1.1604,1.9761,0.22139,0.30453,0.27526,1.0789,0.2176,0.53795,1.2515,0.50572,0.021973,1.054,0.98275,0.003185,0.86098,0.28591,0.017728,0.47787,0.65556
3.5197,1.1768,1.0294,0.13433,0.14589,0.35809,2.0346,3.2034,0.15353,0.23937,0.44043,3.0534,0.24669,0.30986,2.1901,0.15539,0.050809,0.62605,0.94789,0.28076,0.065311,0.017316,0.59654,2.2015,0.14563,0.16124,2.4207,5.9649,0.21391,0.18121,0.26531,2.6662,0.11949,0.26379,2.8122,0.59028,0.012411,1.8549,2.4831,0.0098773,1.4503,0.10859,0.020433,0.31696,1.035
2.0791,1.1998,0.58388,1.1364,1.0352,1.53,2.7097,3.6088,0.91962,1.2402,1.2823,3.5274,0.94542,1.4204,3.7615,0.48133,0.015713,1.7661,2.3952,0.58542,0.24773,0.064686,1.9398,1.2079,1.078,1.0548,3.0213,5.3005,0.93475,1.3184,1.6503,3.02,1.2045,1.3627,3.3505,1.8641,0.017966,2.3042,4.9217,0.11577,2.7976,0.24516,0.05151,1.82,2.0376
2.944,2.4009,4.2451,0.81169,0.67775,0.65844,2.483,2.812,0.67842,0.86493,0.92711,2.4628,0.61517,0.75603,0.78196,0.22008,0.020117,0.55944,1.4095,0.3898,0.10061,0.015659,1.4803,4.8519,0.63055,0.73193,2.7303,14.869,0.62978,0.63799,0.91598,2.322,0.71198,0.68043,2.4539,0.97169,0.0093788,0.95586,1.9683,0.042183,0.72949,0.24008,0.04985,0.47982,2.4897
2.2645,2.8693,2.6808,0.31003,0.3048,0.54814,0.88345,1.3624,0.38914,0.42283,0.35647,1.4972,0.28416,0.40415,2.144,0.1997,0.016369,1.3832,1.8423,0.27083,0.13387,0.017402,1.3304,3.1091,0.31061,0.21603,0.90596,7.8897,0.29278,0.45128,0.4849,1.1454,0.33189,0.40912,1.5319,0.5124,0.022543,2.0048,2.2579,0.040244,2.6723,0.23494,0.030501,0.61533,2.171
0.96445,0.54837,0.39277,0.29169,0.2785,0.69042,0.62597,0.61738,0.23495,0.24037,0.24425,0.62227,0.30989,0.3859,0.59554,0.15561,0.01964,0.19106,0.40213,0.27372,0.074348,0.020114,0.34179,2.4047,0.23653,0.32103,0.36324,2.7368,0.35525,0.46654,0.5096,0.55917,0.29482,0.36121,0.56647,0.56563,0.02337,0.44445,0.60963,0.042346,0.27614,0.1513,0.02248,0.091391,1.1273
1.9835,0.98816,1.0091,0.50047,0.57838,0.80052,1.8257,2.5336,0.69626,0.63599,0.7105,1.96,0.49274,0.68722,0.92989,0.22595,0.02795,0.14726,1.0084,0.47479,0.2579,0.026972,0.68537,3.9453,0.53835,0.63374,2.0478,6.6799,0.58183,0.73479,0.81405,1.8146,0.54735,0.70697,2.2756,1.2375,0.01615,0.52957,1.9185,0.025782,0.572,0.23041,0.064364,0.10614,2.015
2.3376,1.6561,0.99476,0.37635,0.38636,1.0011,1.8856,3.1474,0.34145,0.57818,0.93561,3.1651,0.31395,0.72194,4.7687,0.2871,0.010384,1.3171,2.3627,0.26055,0.11162,0.017207,2.3302,3.8602,0.35784,0.32056,1.9013,3.1338,0.2864,0.62084,0.87271,2.2017,0.49219,0.75927,2.9314,3.2946,0.022507,3.9605,3.7687,0.03797,3.815,0.29023,0.031689,1.033,3.814
4.481,3.4583,2.394,0.74458,0.65599,1.2492,5.5203,7.4037,0.74897,1.0211,1.8397,7.6332,0.49496,1.2463,11.571,0.46058,0.040556,3.4718,5.7976,0.89978,0.3966,0.015949,4.0802,6.8504,0.57808,0.68708,5.4696,9.6471,0.75475,1.2875,1.2196,5.9666,0.86608,1.3346,7.8679,0.6217,0.020048,8.5102,11.213,0.077654,8.5959,0.41044,0.022206,1.4791,7.4238
5.0521,1.9695,0.65056,0.16485,0.13887,0.56186,3.3035,4.832,0.17882,0.42315,0.73052,4.8886,0.18891,0.36968,5.2606,0.5316,0.03216,1.3499,3.8317,0.71283,0.25057,0.039573,2.8114,5.5191,0.19581,0.12271,3.7269,3.7925,0.2171,0.44105,0.63241,3.9154,0.11676,0.48542,4.549,1.373,0.015464,3.2185,6.202,0.051098,4.0784,0.46218,0.030661,0.89397,5.241
1.9718,1.105,1.2951,0.48083,0.28812,0.1628,1.1705,1.6077,0.39223,0.098845,0.1482,1.2334,0.2249,0.18624,0.78663,0.12786,0.0073324,0.37899,1.4788,0.16734,0.054404,0.035747,1.4694,4.272,0.32658,0.30485,1.3848,3.928,0.40272,0.11756,0.13192,1.4621,0.24712,0.1202,1.3167,1.1367,0.0082069,0.67328,0.80976,0.034473,0.81938,0.12182,0.035281,0.69679,2.1173
1.5769,0.62239,0.33798,0.19351,0.18265,0.14537,1.4432,2.336,0.15,0.062376,0.17081,1.8835,0.19716,0.17137,0.90179,0.040932,0.015412,0.17797,0.32929,0.081474,0.037503,0.014221,0.30278,0.75149,0.1531,0.19751,1.5612,3.5782,0.11694,0.11819,0.15719,1.7611,0.13986,0.056442,1.9204,0.61559,0.017835,0.99519,0.95876,0.00571,0.24445,0.036706,0.034118,0.092307,0.92821
2.5178,2.0462,2.213,0.67094,0.48433,0.60338,1.862,2.365,0.51756,0.47507,0.81942,2.4807,0.38902,0.72389,2.067,0.265,0.014862,0.66623,1.8451,0.30074,0.11271,0.035285,1.3975,3.7839,0.54626,0.21555,1.9075,1.8405,0.38467,0.5251,0.89661,1.9729,0.44715,0.63781,2.7105,1.4248,0.037411,1.6254,2.7364,0.087471,1.4221,0.24859,0.018927,0.76984,2.6348
3.3803,2.4444,2.0472,0.61411,0.59996,0.96108,1.2001,1.2963,0.69274,0.94092,1.078,1.151,0.42662,0.92139,0.97938,0.44612,0.011323,0.98245,1.3916,0.48835,0.22771,0.020501,1.179,5.2084,0.53998,0.62095,1.3687,1.9431,0.53647,0.98021,1.0942,1.1417,0.65786,1.2192,1.1007,1.7373,0.026664,0.79279,1.5002,0.077951,1.483,0.375,0.032651,0.69517,2.3741
1.5603,1.1989,1.6164,0.42601,0.4394,0.33343,1.6253,2.6757,0.47733,0.40479,0.44577,2.5903,0.37445,0.41038,3.1215,0.099796,0.0096506,0.89983,2.9411,0.18827,0.030452,0.014437,2.7093,11.563,0.62849,0.3992,2.0615,6.0117,0.36407,0.41701,0.29896,2.1751,0.44882,0.44116,2.3911,1.1051,0.029028,1.99,3.3906,0.03442,2.2344,0.10458,0.02338,0.71617,5.2723
2.1188,1.9265,1.3402,0.64036,0.36386,0.39265,1.5599,2.3956,0.62262,0.52465,0.60613,2.1097,0.48871,0.34582,1.2975,0.34012,0.014212,0.8485,0.60221,0.54067,0.28728,0.020803,0.70824,3.1422,0.45921,0.39896,2.1045,2.2302,0.53098,0.59062,0.41084,1.9565,0.54745,0.48375,1.9271,2.7187,0.014772,1.1645,1.5753,0.050606,1.1656,0.37536,0.032909,0.80903,0.94094
1.7883,1.3747,0.88927,0.48686,0.43609,0.72991,2.7183,3.1594,0.53736,0.69373,0.89975,3.301,0.51288,0.62577,5.8989,0.16109,0.0075941,1.3225,1.7285,0.20467,0.12076,0.018613,1.1173,1.2837,0.3297,0.41588,2.299,1.5788,0.49023,0.67458,0.79319,2.8548,0.67994,0.61218,3.6056,0.61692,0.036555,4.3735,4.3954,0.075233,3.2362,0.28068,0.019407,0.83474,1.5075
1.5164,1.2155,1.7083,0.39687,0.43063,0.43468,1.0069,1.5978,0.38302,0.42844,0.36624,1.3321,0.34223,0.24666,0.73062,0.27498,0.017596,0.37535,0.5645,0.31386,0.111,0.026314,0.87564,1.1407,0.40668,0.33362,1.0408,5.1847,0.34126,0.3635,0.42269,1.2535,0.30139,0.38182,1.0499,1.6203,0.014943,0.39115,0.84709,0.046129,0.56683,0.23411,0.026413,0.63646,0.77703
2.1683,2.0003,2.8842,0.19468,0.23907,0.5098,3.5144,5.9756,0.29842,0.28901,0.6029,5.787,0.33432,0.45049,3.8627,0.18753,0.0048785,0.36004,3.0907,0.3765,0.11594,0.027633,1.8224,4.2696,0.20816,0.24027,4.2932,10.486,0.30338,0.36299,0.46072,4.7876,0.24522,0.48142,5.4587,2.5322,0.0070435,1.8015,7.8399,0.024416,2.1132,0.21168,0.026895,0.3868,4.5302
1.8631,1.0043,2.8904,0.49663,0.26498,0.17197,2.3293,3.0346,0.43433,0.14291,0.31382,2.5913,0.31293,0.14401,5.3185,0.41493,0.016327,1.4604,3.6098,0.8158,0.1368,0.027404,1.3652,3.3577,0.4352,0.29402,3.1134,5.0684,0.38186,0.13595,0.14256,3.0974,0.30181,0.13925,3.2171,2.6541,0.034099,2.5896,7.2013,0.043643,4.3014,0.30803,0.028694,1.1205,2.0547
0.33997,0.64632,0.3169,0.10123,0.080774,0.35321,1.0452,1.7788,0.073348,0.24549,0.38026,1.6591,0.10034,0.27155,2.5291,0.12893,0.024636,1.2498,2.1954,0.44713,0.099481,0.047414,1.9137,1.8525,0.08864,0.097794,1.3892,2.0579,0.071068,0.21891,0.48203,1.5063,0.073514,0.27766,1.5999,0.5903,0.0055514,2.2108,2.4027,0.058707,2.654,0.28261,0.035665,1.2219,2.0662
1.9482,1.8822,1.9672,0.36452,0.22363,0.10174,1.7207,3.348,0.16286,0.071861,0.2174,3.29,0.21686,0.10526,5.6375,0.27285,0.013714,1.5916,5.8489,0.31373,0.17902,0.01952,4.4763,7.8868,0.28718,0.11085,2.258,5.2921,0.27132,0.060799,0.13454,2.5709,0.15667,0.085961,3.3091,2.0601,0.029928,2.3375,6.5381,0.030343,4.4999,0.22882,0.012183,1.4789,6.4584
0.79002,0.3744,0.51776,0.28758,0.13154,0.15718,0.26632,0.63971,0.23223,0.23291,0.12902,0.50545,0.22756,0.13526,0.33414,0.073862,0.014216,0.10933,1.3624,0.10671,0.081651,0.016889,1.681,7.2006,0.22162,0.23345,0.45529,0.80464,0.30334,0.17653,0.16017,0.42093,0.12668,0.16193,0.48867,0.31331,0.020819,0.1117,0.53684,0.015176,0.50258,0.066746,0.01672,0.5939,3.2309
1.1176,0.94724,1.2775,0.50071,0.37784,0.28524,0.99088,1.7723,0.29789,0.25836,0.36066,1.6367,0.37314,0.28262,1.3345,0.18401,0.016936,0.44875,1.5505,0.24905,0.12417,0.04223,1.6087,5.651,0.32221,0.17907,1.1634,2.6004,0.35867,0.32829,0.27072,1.52,0.26518,0.38994,1.8161,1.3182,0.020051,0.58965,1.9057,0.034961,0.85712,0.21374,0.036879,0.57588,3.1481
1.3153,0.78664,1.1255,0.54491,0.51722,0.74481,0.60629,1.4927,0.44531,0.53162,0.32107,1.3837,0.34473,0.59826,2.111,0.37986,0.012069,0.16728,1.8095,0.63536,0.22666,0.033583,1.3614,5.8441,0.61917,0.50778,0.98814,4.6756,0.53955,0.63381,0.84084,0.77658,0.47847,0.53811,1.3507,0.48161,0.032698,1.1906,2.4302,0.029543,1.5562,0.3449,0.037448,0.13184,3.864
1.262,1.0464,0.65344,0.056402,0.15267,0.28114,0.45495,0.49592,0.061366,0.20019,0.32834,0.69707,0.066229,0.27153,1.7987,0.30835,0.0077953,0.68476,0.98204,0.4927,0.12249,0.023327,0.67759,2.0681,0.071144,0.07235,0.48074,2.3913,0.060821,0.16309,0.26204,0.44244,0.096685,0.27783,0.82935,0.60668,0.037067,1.8591,1.1161,0.035507,1.565,0.31679,0.032809,0.49713,1.1049
1.3041,0.86178,0.48287,0.88643,1.2422,1.2168,3.7917,6.4878,0.91288,0.64785,1.179,6.3259,0.84068,1.1834,15.434,0.60018,0.0097288,4.6358,9.6954,1.1044,0.30243,0.034321,6.5368,15.713,0.78309,0.80673,4.0166,2.2804,0.88979,1.047,1.2652,4.7309,0.97872,1.1154,6.8953,1.6791,0.010331,8.6918,13.687,0.056131,13.063,0.56124,0.056461,2.6556,10.003
1.5419,0.67179,0.74419,0.84429,0.78911,0.79827,1.403,1.7842,1.0088,0.62384,0.62217,1.9705,0.64545,0.57409,3.0397,0.37067,0.020728,1.3518,1.8871,0.38775,0.1673,0.012275,1.322,2.4388,0.83956,0.94294,1.7053,4.4281,0.81122,0.69127,0.69029,1.4098,0.74599,0.64882,2.0783,1.3532,0.012189,2.7101,2.7062,0.032397,3.0256,0.22959,0.060504,0.99394,2.4038
